struct_id,dihedral_deg,atom_index,Z,q0,q1_x,q1_y,q1_z,q1_norm,q2_0,q2_1,q2_2,q2_3,q2_4,q2_norm
647,144.47360867944641,4,6,-1.216901421546936,-0.41543060541152954,-1.4658383131027222,-0.1718425452709198,1.5332300662994385,-3.325270414352417,-2.4534499645233154,-2.2772185802459717,1.0952657461166382,-0.3738652467727661,4.85818338394165
647,144.47360867944641,5,6,-1.216901183128357,0.36349794268608093,0.2795993983745575,0.10069124400615692,0.4695160388946533,-3.3650174140930176,-3.6499218940734863,-1.8660162687301636,0.9732707142829895,-0.30682122707366943,5.400804042816162
647,144.47360867944641,6,6,-1.2169013023376465,2.9940036228026656e-08,5.9068320013011544e-08,-2.0890793095418303e-08,6.943988495322628e-08,-3.3410794734954834,-3.265648126602173,-2.0337002277374268,0.9619976282119751,-0.4110095202922821,5.201689720153809
647,144.47360867944641,7,6,-1.216901183128357,-0.36349794268608093,-0.2795993685722351,-0.10069123655557632,0.46951600909233093,-3.36479115486145,-3.6498358249664307,-1.8659424781799316,0.9730849862098694,-0.30684101581573486,5.400546550750732
647,144.47360867944641,8,6,-1.2169013023376465,0.41543057560920715,1.4658379554748535,0.1718427538871765,1.5332298278808594,-3.3208818435668945,-2.4361467361450195,-2.268949031829834,1.091206669807434,-0.3809826374053955,4.842218399047852
647,144.47360867944641,9,6,-1.216901183128357,-1.3067587614059448,-0.7033670544624329,0.15884290635585785,1.4925062656402588,-4.0498480796813965,-5.315133094787598,-1.4419513940811157,0.9279329776763916,0.2609393298625946,6.903642654418945
647,144.47360867944641,10,1,-1.216901421546936,2.772411823272705,2.9167354106903076,2.2215492725372314,4.596617698669434,-7.962305068969727,-6.850438117980957,-3.534703016281128,0.9647656679153442,-1.9443029165267944,11.293006896972656
647,144.47360867944641,11,1,-1.216901421546936,-6.838432312011719,-7.880434989929199,6.778913974761963,12.442631721496582,-6.212143898010254,-10.4824800491333,-4.843029022216797,-4.562978744506836,-1.0800660848617554,13.925349235534668
647,144.47360867944641,12,6,-1.216901421546936,0.19481706619262695,1.3214328289031982,-0.2738039195537567,1.3634907007217407,-1.1751433610916138,-0.9224934577941895,-0.8182907104492188,0.29199960827827454,-0.646544873714447,1.8452208042144775
648,144.57303355502637,0,6,-1.216901183128357,-0.1948169767856598,-1.3214329481124878,0.2738037109375,1.3634908199310303,-2.130664825439453,-1.6624921560287476,-1.3308405876159668,0.857150137424469,-0.3202204406261444,3.148332357406616
648,144.57303355502637,1,1,-1.2169010639190674,3.6432037353515625,7.470748424530029,-4.596165657043457,9.497881889343262,-5.967713356018066,-10.525177001953125,-0.6484420299530029,-3.861236572265625,-4.420382499694824,13.463370323181152
648,144.57303355502637,2,1,-1.216901183128357,0.42281675338745117,-2.5070512294769287,-4.404295444488525,5.085459232330322,-5.179205417633057,-8.406878471374512,-2.4526093006134033,0.27580970525741577,-2.6096901893615723,10.507217407226562
648,144.57303355502637,3,6,-1.2169010639190674,1.3067586421966553,0.7033664584159851,-0.15884315967559814,1.4925057888031006,-4.121475696563721,-5.401488304138184,-1.5110511779785156,0.9903733730316162,0.3026159703731537,7.036925792694092
