Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
191163423 |  1.62e-05 |     -- |  2.81e-01 |  2.02e+00 |     -- |  1.77e+00 |  5.29e+00
191973429 |  1.57e-05 |     -- |  2.76e-01 |  2.02e+00 |     -- |  1.77e+00 |  5.28e+00
192783432 |  1.56e-05 |     -- |  2.69e-01 |  2.02e+00 |     -- |  1.75e+00 |  5.27e+00
193593459 |  1.57e-05 |     -- |  2.68e-01 |  2.02e+00 |     -- |  1.75e+00 |  5.26e+00
194403469 |  1.58e-05 |     -- |  2.62e-01 |  2.02e+00 |     -- |  1.74e+00 |  5.26e+00
195213473 |  1.59e-05 |     -- |  2.54e-01 |  2.01e+00 |     -- |  1.72e+00 |  5.24e+00
196023491 |  1.60e-05 |     -- |  2.50e-01 |  2.01e+00 |     -- |  1.71e+00 |  5.24e+00
196833504 |  1.57e-05 |     -- |  2.43e-01 |  2.01e+00 |     -- |  1.70e+00 |  5.23e+00
197643529 |  1.53e-05 |     -- |  2.39e-01 |  2.01e+00 |     -- |  1.69e+00 |  5.22e+00
198453544 |  1.52e-05 |     -- |  2.35e-01 |  2.01e+00 |     -- |  1.68e+00 |  5.21e+00
199263547 |  1.55e-05 |     -- |  2.30e-01 |  2.01e+00 |     -- |  1.67e+00 |  5.21e+00
200073572 |  1.49e-05 |     -- |  2.22e-01 |  2.01e+00 |     -- |  1.66e+00 |  5.19e+00
200883601 |  1.58e-05 |     -- |  2.17e-01 |  2.00e+00 |     -- |  1.65e+00 |  5.19e+00
201693615 |  1.56e-05 |     -- |  2.11e-01 |  2.00e+00 |     -- |  1.64e+00 |  5.18e+00
